Food_Code,Food_Description_EN,Food_Description_FR,Alternate_Description_EN,Alternate_Description_FR,Food_Source_Code,USDA_NDB_Code,CNF_Food_Group_Code,Comment_EN,Comment_FR,ScientificName,Food_Last_Updated_Date
70,"Milk, fluid, chocolate, partly skimmed, 2% M.F.","Lait, liquide, chocolat, partiellement écrémé, 2% M.G.",,,37,01103,1,"Farmers, Baxter, Scotsburn, Foremost, Lucerne","Farmers, Baxter, Scotsburn, Foremost, Lucerne",,2026-01-28
71,"Hot chocolate, cocoa, homemade, prepared with 2% M.F. milk","Chocolat chaud, cacao, fait maison, préparé avec lait 2% M.G.",hot cocoa,,1,01105,14,,,,2026-01-28
72,"Milk, fluid, goat, whole, vitamin d and folic acid added, 3.25% M.F.","Lait, liquide, chèvre, enrichi, entier, 3.25% M.G.",,,37,01106,1,Liberte,Liberté,,2026-01-28
73,"Milk, fluid, human (breast milk), mature","Lait, liquide, humain (lait maternel), mature, entier",,,0,01107,1,,,,2012-06-29
74,"Milk, fluid, sheep, whole","Lait, liquide, brebis, entier",,,0,01109,1,,,,2016-02-03
75,"Milkshake, chocolate, thick","Lait frappé, chocolat, épais",,milkshake,1,01110,14,,,,2026-01-28
76,"Milkshake, vanilla, thick","Lait frappé, vanille, épais",,milkshake,1,01111,14,,,,2026-01-28
77,"Whey, acid, fluid","Lactoserum, acide, liquide",,,0,01112,1,,,,2012-06-29
78,"Whey, acid, dry","Lactoserum, acide, poudre",,,0,01113,1,,,,2012-06-29
79,"Whey, sweet, fluid","Lactoserum, sucré, liquide",,,0,01114,1,,,,2012-06-29
80,"Whey, sweet, dry","Lactoserum, sucré, poudre",,,0,01115,1,,,,2012-06-29
83,"Egg, chicken, dried, whole","Oeuf, poule, déshydraté, entier",,,0,01133,1,,,,2026-01-27
84,"Egg, chicken, dried, whole, stabilized","Oeuf, poule, déshydraté, entier, stabilisé",,,0,01134,1,,,,2012-08-30
85,"Egg, chicken, white, pan dried, flakes","Oeuf, poule, blanc, séché, flocons",,,0,01135,1,,,,2012-08-30
86,"Egg, chicken, white, dried, powder, glucose reduced","Oeuf, poule, blanc, déshydraté, poudre, réduit en glucose",,,0,01136,1,,,,2014-01-08
87,"Egg, chicken, yolk, dried","Oeuf, poule, jaune, déshydraté",,,0,01137,1,,,,2026-01-27
88,"Egg, duck, whole, fresh, raw","Oeuf, canard, entier, frais, cru",,,0,01138,1,,,,2012-06-29
89,"Egg, goose, whole, fresh, raw","Oeuf, oie, entier, frais, cru",,,0,01139,1,,,,2012-06-29
90,"Egg, quail, whole, fresh, raw","Oeuf, caille, entier, frais, cru",,,0,01140,1,,,,2012-06-29
91,"Egg, turkey, whole, fresh, raw","Oeuf, dinde, entier, frais, cru",,,0,01141,1,,,Meleagris gallopavo,2012-06-29
92,"Butter, unsalted","Beurre, sans sel","""unsalted"", ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","« non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",0,01145,1,,,,2026-01-28
93,"Cheese, parmesan, shredded","Fromage parmesan, râpé en filaments",,,0,01146,1,,,,2012-07-24
96,"Cheese, goat, hard, (less than 35% water, 36% M.F.)","Fromage de chèvre, pâte dure, (moins de 35% eau, 36% M.G.)",,,0,01156,1,,,,2012-07-24
97,"Cheese, goat, semi-soft, (35% to 55% water, 30% M.F.)","Fromage de chèvre, pâte demi-ferme, (35% à 55% eau, 30% M.G.)",,,0,01157,1,,,,2012-07-24
98,"Cheese, goat, soft, (more than 55% water, 24% M.F.)","Fromage de chèvre, pâte ferme, (plus de 55% eau, 24% M.G.)",,,37,01159,1,,,,2026-01-28
100,"Cheese fondue, swiss/emmental/gruyere, ready-to-serve","Fondue au fromage, suisse/emmental/gruyère, prête-à-servir",,,37,01163,1,,,,2026-01-28
101,"Cheese sauce, homemade","Fromage, sauce, faite maison",,,0,01164,1,,,,2012-07-24
102,"Cheese, Mexican, queso anejo","Fromage mexicain, queso anejo",,,0,01165,1,,,,2012-07-24
103,"Cheese, Mexican, queso asadero","Fromage mexicain, queso asadero",,,0,01166,1,,,,2026-01-27
104,"Cheese, Mexican, queso chihuahua","Fromage mexicain, queso chihuahua",,,0,01167,1,,,,2026-01-28
105,"Cheese, low fat (4% M.F.)",Fromage faible en gras (4% M.G.),"low fat, low in fat, little fat, low source of fat","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses, peu de graisses",37,01168,1,,,,2026-01-28
106,"Cheese, cheddar or colby type, low sodium","Fromage, type cheddar ou colby, faible en sodium",,,0,01169,1,,,,2012-07-24
107,"Cheese, cottage, 1% M.F.","Fromage cottage, 1% M.G.",,,1,01016,1,,,,2026-01-28
108,"Cheese, feta",Fromage féta,,,37,01019,1,,,,2026-01-28
109,"Cheese, gouda",Fromage gouda,,,37,01022,1,,,,2026-01-28
110,"Cheese, mozzarella/pizza mozzarella (25% M.F.)",Fromage mozzarella/pizza mozzarella (25% M.G.),,,37,01026,1,,,,2026-01-28
111,"Cheese, mozzarella, partly skimmed (17% M.F.)","Fromage mozzarella, partiellement écrémé (17% M.G.)",,,37,01028,1,,,,2026-01-28
112,"Milk, evaporated, skim, canned, undiluted, 0.2% M.F.","Lait, concentré, écrémé, conserve, non dilué, 0.2% M.G.",,,1,01097,1,,,,2026-01-28
113,"Milk, fluid, whole, pasteurized, homogenized, 3.25% M.F.","Lait, liquide, entier, homogénéisé, pasteurisé, 3.25% M.G.",,,37,01077,1,"Neilson, Dairyland, Beatrice, Sealtest, Lactantia, Natrel, Quebon, Baxter, Foremost, Scotsburn, Lucerne, Macs","Neilson, Dairyland, Béatrice, Sealtest, Lactantia, Natrel, Québon, Baxter, Foremost, Scotsburn, Lucerne, Macs",,2026-01-28
114,"Milk, fluid, skim, 0.1% M.F.","Lait, liquide, écrémé, 0.1% M.G.",,,37,01085,1,"Neilson, Beatice, Sealtest, Dairyland, Quebon, Natrel, Lactantia, Island Farm, Scotsburn, Baxter, Farmers","Neilson, Beatice, Sealtest, Dairyland, Quebon, Natrel, Lactantia, Island Farm, Scotsburn, Baxter, Farmers",,2026-01-28
115,"Milk, dry, skim, powder, instant","Lait, en poudre, écrémé, instant",,,1,01092,1,,,,2026-01-28
116,"Hot chocolate, cocoa, homemade, prepared with whole milk","Chocolat chaud, cacao, fait maison, préparé avec lait entier",hot cocoa,,1,,14,,,,2026-01-28
118,"Butter, regular","Beurre, salé",,,3,01001,1,,,,2026-01-27
119,"Cheese, cheddar, mild","Fromage cheddar, doux",,,37,01009,1,,,,2019-07-22
120,"Cheese, cottage, 2% M.F.","Fromage cottage, 2% M.G.",,,3,01015,1,,,,2026-01-28
122,"Coffee whitener (non dairy), powdered","Colorant à café (non laitier), en poudre",Coffee mate,Coffee mate,3,01069,1,,,,2026-01-28
123,"Milk, fluid, whole, producer, 3.7% M.F.","Lait, liquide, entier, agriculteur, 3.7% M.G.",,,0,01078,1,,,,2026-01-28
124,"Milk, fluid, buttermilk, 1% M.F.","Lait, liquide, babeurre (lait de beurre), 1% M.G.",,,37,01088,1,"Sealtest, Neilson, Dairyland, Beatrice","Sealtest, Neilson, Dairyland, Béatrice",,2026-01-28
125,"Egg, chicken, whole, fresh or frozen, raw","Oeuf, poule, entier, frais ou congelé, cru",,,24,01123,1,,,,2019-11-14
126,"Egg, chicken, white, fresh or frozen, raw","Oeuf, poule, blanc, frais ou congelé, cru",,,23,01124,1,,,,2019-11-26
127,"Egg, chicken, yolk, fresh or frozen, raw","Oeuf, poule, jaune, frais ou congelé, cru",,,23,01125,1,,,,2019-11-26
129,"Egg, chicken, whole, cooked, fried","Oeuf, poule, entier, cuit, frit",,,4,01128,1,(+ 5g margarine + salt),+ 5g margarine et sel,,2026-01-28
130,"Egg, chicken, whole, cooked, boiled in shell, hard-cooked","Oeuf, poule, entier, cuit, bouilli à la coque, dur",,,35,01129,1,,,,2026-02-11
132,"Egg, chicken, whole, cooked, poached","Oeuf, poule, entier, cuit, poché",,,4,01131,1,,,,2013-02-04
133,"Egg, chicken, whole, cooked, scrambled or omelet","Oeuf, poule, entier, cuit, brouillé ou omelette",,,35,01132,1,+ 2 % M.F. milk and margarine,+ lait 2 % M.G. et margarine,,2026-01-28
134,"Milk, dry, skim, powder, regular","Lait, en poudre, écrémé",,,1,01154,1,,,,2026-01-28
136,"Cream, table (coffee), 18% M.F.","Crème à café (crème de table), 18% M.G.",,,0,01050,1,,,,2026-01-27
137,"Cream, whipping, 32% M.F.","Crème à fouetter, 32% M.G.",,,24,,1,,,,2012-06-19
138,"Cream, whipping, 35% M.F.","Crème à fouetter, 35% M.G.",,,24,,1,,,,2012-06-19
139,"Cream, sour, cultured, 14% M.F","Crème sure, de culture, 14% M.G.",,crème fraiche?,0,01178,1,,,,2026-01-28
140,"Milk, evaporated, whole, canned, undiluted, 7.8% M.F.","Lait, concentré, entier, conserve, non dilué, 7,8% M.G.",,,1,01096,1,,,,2026-01-28
147,"Cheese, cottage, uncreamed, dry, large or small curd, fat free","Fromage cottage sec, pressé, sans gras, gros et petit grain","fat free, free of fat, no fat, 0 fat, zero fat, without fat, contains no fat, non fat","sans lipides, 0 lipides, zéro lipides, aucuns lipides , ne contient pas de lipides, sans matières grasses, 0 matières grasses, zéro matières grasses, aucunes matières grasses, ne contient pas de matières grasses, sans gras, 0 gras, zéro gras, aucun gras, ne contient pas de gras, sans graisses, 0 graisses, zéro graisses, aucunes graisses, ne contient pas de graisses ",0,01014,1,,,,2026-01-28
150,"Cream, cereal (half and half), 10% M.F.","Crème à céréales (moitié-moitié), 10% M.G.",half & half,moitié moitié,0,01049,1,,,,2026-02-11
151,"Cream, table (cooking, country style), 15% M.F.","Crème de table (champêtre), 15% M.G.",,,24,,1,Used 01050 to calculate based on 15% fat,01050 utilisé dans le calcul basé sur 15% de gras,,2026-01-28
152,"Cream, sour, cultured, 18% M.F.","Crème sure, de culture, 18% M.G.",,,26,,1,"Canadian product, 18% fat, fat value from industry, moisture value was adjusted based on the fat value, most of the profile imputed fromUSDA sour cream (21% fat).","Produit canadien, 18% de gras, valeur en gras provenant de l'industrie, l'eau a été ajusté en se basant sur la valeur de gras, la majorité du profile a été imputé à partir du profil crème sûre (21% gras) du USDA.",,2026-01-28
160,"Cheese, calorie-reduced, 6% M.F.","Fromage, réduit en calories, 6% M.G.",,,26,,1,,,,2026-01-28
164,"Dessert, frozen yogourt (yogurt)","Dessert, congelé, yogourt glacé",,yaourt,0,42187,19,,,,2026-01-28
169,"Spices, allspice, ground","Épices, piments de la jamaïque, moulu",,,0,02001,2,,,Pimenta dioica,2012-06-29
170,"Spices, anise seeds","Épices, anis, graines",,,0,02002,2,,,Pimpinella anisum,2012-06-29
171,"Spices, basil, dried","Épices, basilic, déshydraté",,,0,02003,2,,,Ocimum basilicum,2012-06-29
172,"Spices, bay leaf","Épices, laurier, feuilles",,,0,02004,2,,,Laurus nobilis,2015-02-25
173,"Spices, caraway seed","Épices, carvi, graines",,,0,02005,2,,,Carum carvi,2012-06-29
174,"Spices, cardamom, ground","Épices, cardamome, moulue",,,0,02006,2,,,Elettaria cardamomum,2012-06-29
175,"Spices, celery seed","Épices, céleri, graines",,,0,02007,2,,,Apium graveolens,2012-06-29
176,"Spices, chervil, dried","Épices, cerfeuil, déshydraté",,,0,02008,2,,,Anthriscus cerefolium,2012-06-29
177,"Spices, chili powder","Épices, chili, poudre",,,0,02009,2,,,,2012-06-29
178,"Spices, cinnamon, ground","Épices, cannelle, moulue",,,0,02010,2,,,Cinnamomum verum & Cinnamomum aromaticum,2012-06-29
179,"Spices, cloves, ground","Épices, clou de girofle, moulu",,,0,02011,2,,,Syzyghum aromaticum,2012-06-29
180,"Spices, coriander leaf (cilantro), dried","Épices, coriandre (cilantro), feuilles, déshydraté",,,0,02012,2,,,Coriandrum sativum,2012-06-29
181,"Spices, coriander seed (cilantro)","Épices, coriandre (cilantro), graines",,,0,02013,2,,,Coriandrum sativum,2012-06-29
182,"Spices, cumin seed","Épices, cumin, graines",,,0,02014,2,,,Cuminum cyminum,2012-06-29
183,"Spices, curry powder","Épices, cari, poudre",,,0,02015,2,,,,2012-06-29
184,"Spices, dill seed","Épices, aneth, graines",,,0,02016,2,,,Anethum graveolens,2012-06-29
185,"Spices, dill weed, dried","Épices, aneth, déshydraté",,,0,02017,2,,,Anethum graveolens,2012-06-29
186,"Spices, fennel seed","Épices, fenouil, graines",,,0,02018,2,,,Foeniculum vulgare,2012-06-29
187,"Spices, fenugreek seed","Épices, fenugrec, graines",,,0,02019,2,,,Trigonella foenum-graecum,2012-06-29
188,"Spices, garlic powder","Épices, ail, poudre",,,0,02020,2,,,Allium sativum,2012-06-29
189,"Spices, ginger, ground","Épices, gingembre, moulu",,,0,02021,2,,,Zingiber officinale,2012-06-29
190,"Spices, mace, ground","Épices, macis, moulu",,,0,02022,2,,,Myristica fragrans,2012-06-29
191,"Spices, marjoram, dried","Épices, marjolaine, déshydratée",,,0,02023,2,,,Origanum majorana,2012-06-29
192,"Spices, mustard seed, yellow","Épices, graines de moutarde, jaunes",,,0,02024,2,,,Sinapis alba and Brassica juncea,2013-02-13
193,"Spices, nutmeg, ground","Épices, muscade, moulue",,,0,02025,2,,,Myristica fragrans,2012-06-29
194,"Spices, onion powder","Épices, oignon, poudre",,,0,02026,2,,,Allium cepa,2012-06-29
195,"Spices, oregano, ground","Épices, origan, moulu",,,0,02027,2,,,Origanum vulgare,2012-06-29
196,"Spices, paprika","Épices, paprika",,,0,02028,2,,,Capsicum annuum,2012-06-29
197,"Spices, parsley, dried","Épices, persil, déshydraté",,,0,02029,2,,,Petroselinum crispum,2026-02-11
198,"Spices, pepper, black","Épices, poivre, noir",,,0,02030,2,,,Piper nigrum,2012-06-29
199,"Spices, pepper, red or cayenne","Épices, piment rouge ou de cayenne",,,0,02031,2,,,Capsicum frutescens or Capsicum annuum,2012-06-29
200,"spices, pepper, white","Épices, poivre, blanc",,,0,02032,2,,,Piper nigrum,2012-06-29
201,"Spices, poppy seed","Épices, pavot, graines",,,0,02033,2,,,Papaver somniferum,2012-06-29
202,"Spices, poultry seasoning","Épices, assaisonnement pour volaille",,,0,02034,2,,,,2012-06-29
203,"Spices, pumpkin pie spice","Épices, assaisonnement pour tarte à la citrouille",,,0,02035,2,,,,2012-06-29
204,"Spices, rosemary, dried","Épices, romarin, déshydraté",,,0,02036,2,,,Rosmarinus officinalis,2012-06-29
205,"Spices, saffron","Épices, safran",,,0,02037,2,,,Crocus sativus,2012-06-29
206,"Spices, sage, ground","Épices, sauge, moulue",,,0,02038,2,,,Salvia officinalis,2012-06-29
207,"Spices, savory, ground","Épices, sarriette, moulue",,,0,02039,2,,,Satureja hortensis,2012-06-29
209,"Spices, tarragon, dried","Épices, estragon, déshydraté",,,0,02041,2,,,Artemisia dracunculus,2012-06-29
210,"Spices, thyme, dried","Épices, thym, déshydraté",,,0,02042,2,,,Thymus vulgaris,2012-06-29
211,"Spices, turmeric, ground","Épices, curcuma, moulu",,,0,02043,2,,,Curcuma domestica (C longa),2012-06-29
212,"Spices, basil, fresh","Épices, basilic, frais",,,0,02044,2,,,Ocimum basilicum,2012-07-04
213,"Spices, dill weed, fresh","Épices, aneth, frais",,,0,02045,2,,,Anethum graveolens,2012-06-29
214,"Salt, table","Sel, table",,,0,02047,2,,,,2012-07-04
215,"Spices, thyme, fresh","Épices, thym, frais",,,0,02049,2,,,Thymus vulgaris,2012-06-29
216,Vanilla extract,"Vanille, extrait",,,0,02050,2,,,,2012-06-29
217,"Vanilla extract, imitation, with alcohol","Vanille, extrait, imitation, avec alcool",,,0,02051,2,,,,2012-06-29
218,"Vanilla extract, imitation, without alcohol","Vanille, extrait, imitation, sans alcool",,,0,02052,2,,,,2012-06-29
219,"Grains, barley, malt extract, dried","Grains céréaliers, orge, malt, extrait, déshydraté",,,20,,20,,,,2012-07-31
232,"Babyfood, snack, biscuit, mixed grain","Aliment pour bébé, grignotises, biscuit, mélange de grains",,,37,,3,,,,2026-01-28
283,"Babyfood, cereal, barley, with milk powder, dry","Aliment pour bébé, céréale, orge, avec poudre de lait, sèche",,,37,,3,,,,2026-01-28
285,"Babyfood, cereal, mixed grain, dry","Aliment pour bébé, céréale, mélange de grains, sèche",,,37,,3,"Mixed grain includes oat, wheat and rice.  No milk powder added.","Grains mélangés incluant avoine, blé et riz. Sans lait en poudre.",,2026-01-28
286,"Babyfood, cereal, mixed grain, prepared with formula or breast milk","Aliment pour bébé, céréale, mélange de grains, préparée avec préparation pour nourrissons ou lait maternel",,,37,,3,"Preparation ratio (formula to dry cereal ) = 1:1  No milk powder added.  Mixed grain includes oat, wheat and rice.","Ratio pour la préparation (formule vs céréale sèche) = 1:1 Pas d'ajout de lait en poudre. Grains mélangés incluant avoine, blé et riz.",,2026-01-28
287,"Babyfood, cereal, mixed grain, with milk powder and fruit, dry","Aliment pour bébé, céréale, mélange de grains, avec poudre de lait et fruits, sèche",,,37,,3,"Mixed grain includes oat, wheat and rice.","Grains mélangés incluant avoine, blé et riz.",,2026-01-28
291,"Babyfood, cereal, oat, dry","Aliment pour bébé, céréale, avoine, sèche",,,37,,3,No milk powder added.,Sans ajout de lait en poudre.,,2026-01-28
293,"Babyfood, cereal, rice, with milk powder and fruit, dry","Aliment pour bébé, céréale, riz, avec poudre de lait et fruits, sèche",,,37,,3,,,,2026-01-28
394,"Babyfood, cereal, rice, dry","Aliment pour bébé, céréale, riz, sèche",,,37,,3,No milk powder added.,Sans ajout de lait en poudre.,,2026-01-28
414,"Animal fat, beef tallow","Gras animal, suif de boeuf (gras de boeuf)",,,0,04001,4,,,,2012-06-26
415,"Sandwich spread, with chopped pickle, regular, unspecified oil","Tartinade pour sandwich, avec cornichons hachés, ordinaire, huile non spécifiée",,,0,04030,4,Contains no meat,Ne contient pas de viande.,,2026-01-28
416,"Vegetable oil, rice bran","Huile végétale, son de riz",,,0,04037,4,,,,2012-06-27
417,"Vegetable oil, wheat germ","Huile végétale, germe de blé",,,0,04038,4,,,,2012-06-27
418,"Vegetable oil, peanut","Huile végétale, arachide",,,0,04042,4,,,,2012-06-27
419,"Vegetable oil, soybean","Huile végétale, soya",,,0,04044,4,,,,2012-06-27
420,"Vegetable oil, coconut","Huile végétale, noix de coco",,,0,04047,4,,,,2012-06-26
422,"Vegetable oil, olive","Huile végétale, olive",,,0,04053,4,,,,2012-06-27
423,"Vegetable oil, palm","Huile végétale, palme",,,0,04055,4,,,,2012-06-26
424,"Vegetable oil, sesame","Huile végétale, sésame",,,0,04058,4,,,,2012-06-27
426,"Salad dressing, French, homemade, unspecified oil","Vinaigrette, Française, faite maison, huile non spécifiée",,,0,04133,4,,,,2026-01-28
428,"Salad dressing, oil and vinegar, homemade","Vinaigrette, huile et vinaigre, faite maison",,,0,04135,4,,,,2012-06-26
429,"Vegetable oil, cocoa butter","Huile végétale, beurre de cacao",,,0,04501,4,,,,2012-06-26
430,"Vegetable oil, cottonseed","Huile végétale, graine de coton",,,0,04502,4,,,,2012-06-26
432,"Vegetable oil, safflower, linoleic (70% and over)","Huile végétale, carthame, acide linoléique (70% et plus)",,,0,04510,4,,,,2012-06-27
433,"Vegetable oil, safflower, oleic (70% and over)","Huile végétale, carthame, acide oléique (70% et plus)",,,0,04511,4,,,,2012-06-27
434,"Vegetable oil, palm kernel","Huile végétale, palmiste",,,0,04513,4,,,,2012-06-26
435,"Vegetable oil, poppy seed","Huile végétale, graines de pavot",,,0,04514,4,,,,2016-01-22
436,"Vegetable oil, grapeseed","Huile végétale, pépins de raisin",,,0,04517,4,,,,2012-06-27
437,"Vegetable oil, corn","Huile végétale, maïs",,,0,04518,4,,,,2012-06-27
438,"Animal fat, mutton tallow","Gras animal, suif de mouton (gras de mouton)",,,11,04520,4,,,,2026-01-28
439,"Vegetable oil, walnut","Huile végétale, noix",,,0,04528,4,,,,2012-06-27
440,"Vegetable oil, almond","Huile végétale, amande",,,0,04529,4,,,,2012-06-27
441,"Vegetable oil, apricot kernel","Huile végétale, noyaux d'abricots",,,0,04530,4,,,,2012-06-27
442,"Vegetable oil, soybean lecithin","Huile végétale, lécithine de soya",,,0,04531,4,,,,2012-06-27
443,"Vegetable oil, hazelnut","Huile végétale, noisette",,,0,04532,4,,,,2012-06-27
444,"Vegetable oil, babassu","Huile végétale, babassu",,,0,04534,4,,,,2012-06-26
445,"Animal fat, chicken","Gras animal, poulet",,,0,04542,4,,,,2012-06-26
446,"Shortening, household, soybean (hydrogenated) and palm","Shortening, domestique, huile de soya (hydrogénée) et palme",,,0,04559,4,,,,2012-06-26
447,"Animal fat, duck","Gras animal, canard",,,11,04574,4,,,,2026-01-28
448,"Animal fat, turkey","Gras animal, dinde",,,0,04575,4,,,,2012-06-26
449,"Animal fat, goose","Gras animal, oie",,,0,04576,4,,,,2012-06-26
450,"Vegetable oil, avocado","Huile végétale, avocat",,,0,04581,4,,,,2012-06-27
451,"Vegetable oil, canola","Huile végétale, canola (colza)",,,0,04582,4,,,,2012-07-04
452,"Vegetable oil, mustard","Huile végétale, moutarde",,,0,04583,4,,,,2026-01-28
453,"Vegetable oil, sunflower, oleic (70% and over)","Huile végétale, tournesol, acide oléique (70% et plus)",,,0,04584,4,,,,2012-06-27
454,"Shortening, special purpose, cake and icing (frosting)","Shortening, usagé déterminé, gâteau et glaçage",,,0,04586,4,,,,2012-06-26
456,"Vegetable oil, oat","Huile végétale, avoine",,,0,04588,4,,,,2012-06-27
457,"Fish oil, cod liver","Huile de poisson, foie de morue",,,0,04589,4,,,,2012-06-27
458,"Fish oil, herring","Huile de poisson, hareng",,,0,04590,4,,,,2012-06-27
459,"Fish oil, menhaden","Huile de poisson, menhaden",,,0,04591,4,,,,2012-06-27
460,"Fish oil, menhaden, fully hydrogenated","Huile de poisson, menhaden, entièrement hydrogénée",,,0,04592,4,,,,2012-06-27
461,"Fish oil, salmon","Huile de poisson, saumon",,,0,04593,4,,,,2012-06-27
462,"Fish oil, sardine","Huile de poisson, sardine",,,0,04594,4,,,,2012-06-27
463,"Shortening, multipurpose, hydrogenated soybean and palm","Shortening, tout usage, soya et palme hydrogéné",,,0,04595,4,,,,2012-06-27
464,"Animal fat, lard (pork)","Gras animal, saindoux (porc)",,lard,37,04002,4,Tenderflake,Tenderflake,,2026-01-28
524,"Salad dressing, Russian, regular","Vinaigrette, Russe, régulière",,,0,04015,4,,,,2026-01-28
525,"Salad dressing, Russian, commercial, low calorie","Vinaigrette, Russe, commerciale, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",0,04022,4,,,,2026-01-28
526,"Salad dressing, Thousand Island, regular","Vinaigrette, Mille-Îles, régulière",,,0,04017,4,,,,2026-01-28
527,"Salad dressing, mayonnaise type, regular","Vinaigrette, type mayonnaise, régulière",,,0,04018,4,,,,2017-07-21
528,"Salad dressing, French, low calorie","Vinaigrette, Française, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",0,04020,4,,,,2026-01-28
529,"Salad dressing, Italian, low calorie","Vinaigrette, Italienne, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",0,04021,4,,,,2026-01-28
530,"Salad dressing, Thousand Island, low calorie","Vinaigrette, Mille-Îles, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",0,04023,4,,,,2026-01-28
531,"Salad dressing, mayonnaise, regular","Vinaigrette, mayonnaise, régulière",,,0,04025,4,,,,2017-07-21
532,"Salad dressing, Italian, regular","Vinaigrette, Italienne, régulière",,,0,04114,4,,,,2026-01-28
533,"Salad dressing, French, regular","Vinaigrette, Française, régulière",,,0,04120,4,,,,2026-01-28
534,"Salad dressing, blue or roquefort cheese, regular","Vinaigrette, fromage bleu ou roquefort, régulière",,,0,04539,4,,,,2026-01-28
535,"Animal fat, Indigenous, seal oil","Gras animal, autochtone, huile de phoque",,,28,,4,,,,2026-01-28
539,"Shortening, household, unspecified vegetable and animal oils","Shortening, domestique, huiles végétales et animales non précisées",,,23,,4,Really old paper by Nimal.  No compliment in USDA,Article très ancien de Nimal. Aucun complément dans l'USDA,,2026-01-28
550,"Spread, 20% butter / 80% canola oil","Tartinade, mélange, 20% beurre / 80% huile canola",,,23,,4,,,,2026-01-28
552,"Shortening, household, unspecified vegetable oil","Shortening, domestique, huile végétale non précisée",,,23,,4,Really old study by Nimal.  No compliment in USDA,Article très ancien de Nimal. Aucun complément dans l'USDA,,2026-01-28
555,"Chicken, broiler, meat, skin, giblets and neck, raw","Poulet à griller, viande, peau, abats et cou, cru",,,0,05001,5,,,Gallus gallus,2012-06-28
556,"Chicken, broiler, meat, skin, giblets and neck, batter dipped, fried","Poulet à griller, viande, peau, abats et cou, pâte à frire, frits",,,0,05002,5,,,,2012-07-04
557,"Chicken, broiler, meat, skin, giblets and neck, flour coated, fried","Poulet à griller, viande, peau, abats et cou, enfarinés, frits",,,0,05003,5,,,,2012-07-04
558,"Chicken, broiler, meat, skin, giblets and neck, roasted","Poulet à griller, viande, peau, abats et cou, rôtis",,,0,05004,5,,,,2012-06-19
559,"Chicken, broiler, meat, skin, giblets and neck, stewed","Poulet à griller, viande, peau, abats et cou, à l'étuvée",,,0,05005,5,,,,2014-07-04
560,"Chicken, broiler, meat and skin, raw","Poulet à griller, viande et peau, crues",,,0,05006,5,,,Gallus gallus,2012-06-28
561,"Chicken, broiler, meat and skin, batter dipped, fried","Poulet à griller, viande et peau, pâte à frire frites",,,0,05007,5,,,,2012-07-04
562,"Chicken, broiler, meat and skin, flour coated, fried","Poulet à griller, viande et peau, enfarinées, frites",,,0,05008,5,,,,2012-07-04
563,"Chicken, broiler, meat and skin, roasted","Poulet à griller, viande et peau, rôti",,,0,05009,5,,,,2012-06-19
564,"Chicken, broiler, meat and skin, stewed","Poulet à griller, viande et peau, à l'étuvée",,,0,05010,5,,,,2014-07-04
565,"Chicken, broiler, meat only, raw","Poulet à griller, viande seulement, cru",,,0,05011,5,,,Gallus gallus,2012-06-19
566,"Chicken, broiler, meat only, fried","Poulet à griller, viande seulement, frite",,,0,05012,5,,,,2012-06-19
567,"Chicken, broiler, meat only, roasted","Poulet à griller, viande seulement, rôti",,,0,05013,5,,,,2012-06-19
568,"Chicken, broiler, meat only, stewed","Poulet à griller, viande seulement, à l'étuvée",,,0,05014,5,,,,2012-06-19
569,"Chicken, broiler, skin only, batter dipped, fried","Poulet à griller, peau seulement, pâte à frire, frit",,,0,05016,5,,,,2012-07-04
570,"Chicken, broiler, skin only, flour coated, fried","Poulet à griller, peau seulement, enfarinée, frite",,,0,05017,5,,,,2012-07-04
571,"Chicken, broiler, giblets, raw","Poulet à griller, abats, cru",offal,"abats, abat",0,05020,5,,,Gallus gallus,2026-01-28
572,"Chicken, broiler, giblets, flour coated, fried","Poulet à griller, abats, enfariné, frit",offal,"abats, abat",0,05021,5,,,,2026-01-28
573,"Chicken, broiler, giblets, simmered","Poulet à griller, abats, mijoté",offal,"abats, abat",0,05022,5,,,,2026-01-28
574,"Chicken, broiler, gizzard, raw","Poulet à griller, gésier, cru",offal,"abats, abat",0,05023,5,,,Gallus gallus,2026-01-28
